"180","3","2","9","Ястребово","Yastrebovo"
"180","3","2","10","Большой Улуй","Bolshoi Ului"
"180","3","2","9","Большая Салырь","Bolshaya Salir"
"180","3","2","11","Преображенский","Preobrazhenskii"
"180","3","2","9","Малиновка","Malinovka"
"180","3","2","12","Критово","Kritovo"
"180","3","2","13","Новочернореченский","Novochernorechenskii"
"180","3","2","9","Каменка","Kamenka"
"180","3","2","9","Березовый","Berezovii"
"180","3","2","9","Преображенка","Preobrazhenka"
"180","3","2","14","Березовское","Berezovskoe"
"180","2","3","15","Алдан","Aldan"
"180","3","3","15","Нижний Куранах","Nizhnii Kuranakh"
"180","3","3","15","Верхний Куранах","Verkhnii Kuranakh"
"180","2","4","16","Сочи","Sochi"
"180","3","4","17","Веселое","Veseloe"
"180","3","4","17","Адлер","Adler"
"180","3","4","","Атарбеково","Atarbekovo"
"180","3","4","18","Вардане","Vardane"
"180","3","4","17","Верхневеселое","Verkhneveseloe"
"180","3","4","17","Молдовка","Moldovka"
"180","3","4","18","Дагомыс","Dagomis"
"180","3","4","17","Казачий Брод","Kazachii Brod"
"180","3","4","17","Кепша","Kepsha"
"180","3","4","17","Красная Воля","Krasnaya Volya"
"180","3","4","17","Красная Поляна","Krasnaya Polyana"
"180","3","4","17","Кудепста","Kudepsta"
"180","3","4","18","Лазаревское","Lazarevskoe"
"180","3","4","18","Лоо","Loo"
"180","3","4","18","Магри","Magri"
"180","3","4","19","Бытха","Bitkha"
"180","3","4","17","Черешня","Chereshnya"
"180","3","4","19","Раздольное","Razdolnoe"
"180","3","4","18","Совет-Квадже","Sovet-Kvadzhe"
"180","3","4","18","Аше","Ashe"
"180","3","4","19","Хоста","Khosta"
"180","3","4","18","Якорная Щель","Yakornaya Shchel"
"180","3","4","17","Чвижепсе","Chvizhepse"
"180","3","4","18","Сергей-Поле","Sergei-Pole"
"180","3","4","18","Детляжка","Detlyazhka"
"180","3","4","18","Волковка","Volkovka"
"180","3","4","17","Эсто-Садок","Esto-Sadok"
"180","3","4","17","Высокое","Visokoe"
"180","3","4","19","Пластунка","Plastunka"
"180","3","4","18","Ордынка","Ordinka"
"180","3","4","18","Солоники","Soloniki"
"180","3","4","17","Монастырь","Monastir"
"180","3","4","17","Каштаны","Kashtani"
"180","3","4","18","Волконка","Volkonka"
"180","3","4","18","Мирный","Mirnii"
"180","3","4","18","Уч-Дере","Uch-Dere"
"180","3","4","18","Вишневка","Vishnevka"
"180","3","4","19","Краевско-Армянское","Kraevsko-Armyanskoe"
"180","3","4","17","Блиново","Blinovo"
"180","3","4","17","Галицино","Galitsino"
"180","3","4","18","Барановка","Baranovka"
"180","3","4","19","Измайловка","Izmailovka"
"180","3","4","17","Дубравный","Dubravnii"
"180","3","4","18","Верхняя Хобза","Verkhnyaya Khobza"
"180","3","4","18","Нижняя Хобза","Nizhnyaya Khobza"
"180","3","4","19","Прогресс","Progress"
"180","3","4","18","Головинка","Golovinka"
"180","3","4","17","Орел-Изумруд","Orel-Izumrud"
"180","3","4","17","Лесное","Lesnoe"
"180","3","4","19","Верхний Юрт","Verkhnii Yurt"
"180","3","4","17","Калиновое Озеро","Kalinovoe Ozero"
"180","3","4","18","Беранда","Beranda"
"180","3","4","18","Каткова Щель","Katkova Shchel"
"180","3","4","17","Нижняя Шиловка","Nizhnyaya Shilovka"
"180","3","4","17","Медовеевка","Medoveevka"
"180","3","4","17","Аибга","Aibga"
"180","3","4","17","Ахштырь","Akhshtir"
"180","3","4","17","Ермоловка","Yermolovka"
"180","3","4","17","Липники","Lipniki"
"180","3","4","17","Бестужевское","Bestuzhevskoe"
"180","3","4","17","Вердане-Верино","Verdane-Verino"
"180","3","4","17","Верхнениколаевское","Verkhnenikolaevskoe"
"180","3","4","17","Воронцовка","Vorontsovka"
"180","3","4","17","Илларионовка","Illarionovka"
"180","3","4","17","Хлебороб","Khleborob"
"180","3","4","18","Верхнерусское Лоо","Verkhnerusskoe Loo"
"180","3","4","18","Алексеевское","Alekseevskoe"
"180","3","4","18","Альтмец","Altmets"
"180","3","4","19","Барановка","Baranovka"
"180","3","4","18","Бзогу","Bzogu"
"180","3","4","19","Благодать","Blagodat"
"180","3","4","19","Богушевка","Bogushevka"
"180","3","4","18","Большой Кичмай","Bolshoi Kichmai"
"180","3","4","18","Варваровка","Varvarovka"
"180","3","4","18","Васильевка","Vasilevka"
"180","3","4","18","Верхнеармянское Лоо","Verkhnearmyanskoe Loo"
"180","3","4","18","Верхнее Буу","Verkhnee Buu"
"180","3","4","18","Верхнеякорная Щель","Verkhneyakornaya Shchel"
"180","3","4","19","Верховское","Verkhovskoe"
"180","3","4","18","Голубая Дача","Golubaya Dacha"
"180","3","4","18","Горное Лоо","Gornoe Loo"
"180","3","4","18","Зубова Щель","Zubova Shchel"
"180","3","4","18","Калеж","Kalezh"
"180","3","4","19","Кудепста","Kudepsta"
"180","3","4","18","Лыготх","Ligotkh"
"180","3","4","18","Макопсе","Makopse"
"180","3","4","19","Малый Ахун","Malii Akhun"
"180","3","4","18","Малый Кичмай","Malii Kichmai"
"180","3","4","18","Мамедова Щель","Mamedova Shchel"
"180","3","4","18","Марьино","Marino"
"180","3","4","19","Мацеста","Matsesta"
"180","3","4","18","Наджиго","Nadzhigo"
"180","3","4","18","Отрадное","Otradnoe"
"180","3","4","18","Разбитый Котел","Razbitii Kotel"
"180","3","4","19","Русская Мамайка","Russkaya Mamaika"
"180","3","4","19","Светлана","Svetlana"
"180","3","4","19","Семеновка","Semenovka"
"180","3","4","18","Солохаул","Solokhaul"
"180","3","4","18","Татьяновка","Tatyanovka"
"180","3","4","18","Тихоновка","Tikhonovka"
"180","3","4","18","Третья Рота","Tretya Rota"
"180","3","4","18","Тхагапш","Tkhagapsh"
"180","3","4","18","Хаджико","Khadzhiko"
"180","3","4","18","Харциз","Khartsiz"
"180","3","4","18","Чемитоквадже","Chemitokvadzhe"
"180","3","4","18","Четвертая Рота","Chetvertaya Rota"
"180","3","4","18","Шхафит","Shkhafit"
"180","3","4","18","Верхнеармянская Хобза","Verkhnearmyanskaya Khobza"
"180","3","4","18","Верхнее Учдере","Verkhnee Uchdere"
"180","3","4","18","Нижнее Учдере","Nizhnee Uchdere"
"180","2","5","20","Альметьевск","Almetevsk"
"180","3","5","21","Азнакаево","Aznakaevo"
"180","3","5","20","Кама-Исмагилово","Kama-Ismagilovo"
"180","3","5","22","Бугульма","Bugulma"
"180","3","5","23","Джалиль","Dzhalil"
"180","3","5","24","Лениногорск","Leninogorsk"
"180","3","5","20","Нижняя Мактама","Nizhnyaya Maktama"
"180","3","5","21","Актюбинский","Aktyubinskii"
"180","3","5","20","Техснаб","Tekhsnab"
"180","3","5","24","Шугурово","Shugurovo"
"180","3","5","24","Бакирово","Bakirovo"
"180","3","5","24","Тимяшево","Timyashevo"
"180","3","5","20","Нагорное","Nagornoe"
"180","3","5","20","Калейкино","Kaleikino"
"180","3","5","20","Русский Акташ","Russkii Aktash"
"180","3","5","20","Новое Надырово","Novoe Nadirovo"
"180","3","5","20","Новое Каширово","Novoe Kashirovo"
"180","3","5","25","Муслюмово","Muslyumovo"
"180","3","5","21","Чубар-Абдуллово","Chubar-Abdullovo"
"180","3","5","22","Березовка","Berezovka"
"180","3","5","26","Старое Маврино","Staroe Mavrino"
"180","3","5","22","Ключи","Klyuchi"
"180","3","5","26","Савалеево","Savaleevo"
"180","3","6","27","Новый Кувак","Novii Kuvak"
"180","3","5","22","Подгорный","Podgornii"
"180","3","5","20","Тайсуганово","Taisuganovo"
"180","3","5","26","Гулькино","Gulkino"
"180","3","5","20","Агропоселок","Agroposelok"
"180","3","5","20","Елхово","Yelkhovo"
"180","3","5","23","Новое Ахметово","Novoe Akhmetovo"
"180","3","5","28","Черемшан","Cheremshan"
"180","3","5","29","Новое Ибрайкино","Novoe Ibraikino"
"180","3","5","29","Новое Аксубаево","Novoe Aksubaevo"
"180","3","5","29","Новое Тимошкино","Novoe Timoshkino"
"180","3","5","20","Чувашское Сиренькино","Chuvashskoe Sirenkino"
"180","3","5","22","Прогресс","Progress"
"180","3","5","24","Новый Иштеряк","Novii Ishteryak"
"180","3","5","20","Миннибаево","Minnibaevo"
"180","3","5","20","Ак-Чишма","Ak-Chishma"
"180","3","5","20","Тихоновка","Tikhonovka"
"180","3","5","25","Нижний Табын","Nizhnii Tabin"
"180","3","5","22","Карабаш","Karabash"
"180","3","5","20","Маметьево","Mametevo"
"180","3","5","20","Кителга","Kitelga"
"180","3","5","21","Маняуз","Manyauz"
"180","3","5","25","Тойгильдино","Toigildino"
"180","3","5","22","Подлесный","Podlesnii"
"180","3","5","20","Кичуй","Kichui"
"180","3","5","30","Нурлат","Nurlat"
"180","3","5","20","Кичучатово","Kichuchatovo"
"180","3","5","20","Новоникольск","Novonikolsk"
"180","3","5","20","Кульшарипово","Kulsharipovo"
"180","2","7","","Апатиты","Apatiti"
"180","3","7","","Кировск","Kirovsk"
"180","3","7","","Мончегорск","Monchegorsk"
"180","3","7","","Оленегорск","Olenegorsk"
"180","3","7","","Титан","Titan"
"180","3","7","","Белореченский","Belorechenskii"
"180","3","7","","Коашва","Koashva"
"180","3","7","31","Ена","Yena"
"180","3","7","","Ковдор","Kovdor"
"180","3","7","","Высокий","Visokii"
"180","3","7","","Олений ручей","Olenii ruchei"
"180","3","7","","Кукисвумчорр","Kukisvumchorr"
"180","3","7","","27 Километр","27 Kilometr"
"180","3","7","","Аэропорт Апатиты","Aeroport Apatiti"
"180","3","7","","Кандалакша","Kandalaksha"
"180","3","7","","Белое Море","Beloe More"
"180","3","7","","Полярные Зори","Polyarnie Zori"
"180","3","7","","Зеленоборский","Zelenoborskii"
"180","3","7","","Зареченск","Zarechensk"
"180","3","7","","Алакуртти","Alakurtti"
"180","3","7","32","Умба","Umba"
"180","3","7","","Африканда 2","Afrikanda 2"
"180","3","7","","Африканда","Afrikanda"
"180","3","7","","Зашеек","Zasheek"
"180","2","8","","Архангельск","Arkhangelsk"
"180","3","8","33","Большая Корзиха","Bolshaya Korzikha"
"180","3","8","33","Васьково","Vaskovo"
"180","3","8","","Новодвинск","Novodvinsk"
"180","3","8","33","Окулово","Okulovo"
"180","3","8","","Северодвинск","Severodvinsk"
"180","3","8","33","Талаги","Talagi"
"180","3","8","33","Зеленый Бор","Zelenii Bor"
"180","3","8","33","Уемский","Uemskii"
"180","3","8","33","Луговой","Lugovoi"
"180","3","8","33","Дорожник","Dorozhnik"
"180","3","8","33","Рикасиха","Rikasikha"
"180","3","8","","Зеленец","Zelenets"
"180","3","8","33","Исакогорка","Isakogorka"
"180","3","8","33","Усть-Заостровская","Ust-Zaostrovskaya"
"180","3","8","33","Катунино","Katunino"
"180","3","8","33","Беломорье","Belomore"
"180","3","8","33","Большое Тойнокурье","Bolshoe Toinokure"
"180","3","8","33","Большие Карелы","Bolshie Kareli"
"180","3","8","33","Лайский Док","Laiskii Dok"
"180","3","8","33","Хорьково","Khorkovo"
"180","3","8","33","Малые Карелы","Malie Kareli"
"180","3","8","33","Малое Тойнокурье","Maloe Toinokure"
"180","3","8","","Лесная речка","Lesnaya rechka"
"180","3","8","","Цигломень","Tsiglomen"
"180","3","8","","Дорожников","Dorozhnikov"
"180","3","8","33","Любовское","Lyubovskoe"
"180","2","4","","Армавир","Armavir"
"180","3","4","34","Отрадная","Otradnaya"
"180","3","4","35","Успенское","Uspenskoe"
"180","3","4","36","Новокубанск","Novokubansk"
"180","3","4","36","Большевик","Bolshevik"
"180","3","4","","ВНИИМК","VNIIMK"
"180","3","4","35","Коноково","Konokovo"
"180","3","4","36","Прикубанский","Prikubanskii"
"180","3","4","36","Глубокий","Glubokii"
"180","3","4","37","Новоалексеевская","Novoalekseevskaya"
"180","3","4","38","Красная Поляна","Krasnaya Polyana"
"180","3","4","39","Отрадо-Кубанское","Otrado-Kubanskoe"
"180","3","4","","Веселый","Veselii"
"180","3","4","35","Николаевская","Nikolaevskaya"
"180","3","4","35","Урупский","Urupskii"
"180","3","4","36","Советская","Sovetskaya"
"180","3","4","36","Новосельское","Novoselskoe"
"180","3","4","37","Михайловская","Mikhailovskaya"
"180","3","4","","Гусаровское","Gusarovskoe"
"180","3","4","","Степной","Stepnoi"
"180","3","4","36","Прогресс","Progress"
"180","3","4","36","Прочноокопская","Prochnookopskaya"
"180","3","4","39","Отрадо-Ольгинское","Otrado-Olginskoe"
"180","3","4","34","Малотенгинская","Malotenginskaya"
"180","3","4","","Старая Станица","Staraya Stanitsa"
"180","3","4","35","Марьино","Marino"
"180","3","4","35","Заречный","Zarechnii"
"180","3","4","35","Мичуринский","Michurinskii"
"180","3","4","36","Восход","Voskhod"
"180","3","4","39","Венцы","Ventsi"
"180","3","4","36","Ляпино","Lyapino"
"180","3","4","36","Передовон","Peredovon"
"180","3","4","36","Бесскорбная","Besskorbnaya"
"180","3","4","34","Надежная","Nadezhnaya"
"180","3","4","37","Петропавловская","Petropavlovskaya"
"180","3","4","","Юбилейный","Yubileinii"
"180","3","4","","Центральной Усадьбы","Tsentralnoi Usadbi"
"180","3","4","37","Комсомольский","Komsomolskii"
"180","3","4","35","Маламино","Malamino"
"180","3","4","34","Удобная","Udobnaya"
"180","3","4","34","Новоурупский","Novourupskii"
"180","3","4","36","Роте-Фане","Rote-Fane"
"180","3","4","36","Мирской","Mirskoi"
"180","3","4","36","Ковалевское","Kovalevskoe"
"180","3","4","","Нефтекачка","Neftekachka"
"180","3","4","34","Садовый","Sadovii"
"180","3","4","37","Степной","Stepnoi"
"180","3","4","","Заветный","Zavetnii"
"180","3","4","40","Прохладный","Prokhladnii"
"180","3","4","37","Темиргоевская","Temirgoevskaya"
"180","3","4","34","Урупский","Urupskii"
"180","3","4","34","Хлопонин","Khloponin"
"180","3","9","41","Григорополисская","Grigoropolisskaya"
"180","3","4","","Мясокомбинат","Myasokombinat"
"180","3","4","36","Кирова","Kirova"
"180","3","4","35","Убеженская","Ubezhenskaya"
"180","3","4","34","Благодарное","Blagodarnoe"
"180","3","4","37","Воздвиженская","Vozdvizhenskaya"
"180","3","4","40","Первая Синюха","Pervaya Sinyukha"
"180","3","4","34","Чайкин","Chaikin"
"180","3","4","40","Чамлыкская","Chamlikskaya"
"180","3","4","37","Константиновская","Konstantinovskaya"
"180","3","4","37","Октябрьский","Oktyabrskii"
"180","3","4","36","Камышеваха","Kamishevakha"
"180","3","4","","Роща","Roshcha"
"180","3","4","35","Вольное","Volnoe"
"180","3","4","42","Кропоткин","Kropotkin"
"180","3","4","34","Спокойная","Spokoinaya"
"180","3","4","39","Гулькевичи","Gulkevichi"
"180","3","4","42","Кавказская","Kavkazskaya"
"180","3","4","42","Казанская","Kazanskaya"
"180","3","4","39","Красносельский","Krasnoselskii"
"180","3","4","39","Майкопское","Maikopskoe"
"180","3","4","39","Новоукраинское","Novoukrainskoe"
"180","3","4","39","Гирей","Girei"
"180","3","4","39","Николенское","Nikolenskoe"
"180","3","4","39","Ботаника","Botanika"
"180","3","4","39","Лесодача","Lesodacha"
"180","3","4","39","Соколовское","Sokolovskoe"
"180","3","4","35","Дивный","Divnii"
"180","3","4","34","Трактовый","Traktovii"
"180","3","4","37","Высокий","Visokii"
"180","3","4","42","Дмитриевская","Dmitrievskaya"
"180","3","4","36","Марьинский","Marinskii"
"180","3","4","36","Радищево","Radishchevo"
"180","2","10","","Астрахань","Astrakhan"
"180","3","10","43","Аксарайский","Aksaraiskii"
"180","3","10","44","Волго-Каспийский","Volgo-Kaspiiskii"
"180","3","10","45","Володарский","Volodarskii"
"180","3","10","46","Икряное","Ikryanoe"
"180","3","10","46","Ильинка","Ilinka"
"180","3","10","44","Камызяк","Kamizyak"
"180","3","10","47","Карагали","Karagali"
"180","3","10","45","Козлово","Kozlovo"
"180","3","10","46","Красные Баррикады","Krasnie Barrikadi"
"180","3","10","43","Красный Яр","Krasnii Yar"
"180","3","10","47","Кулаковка","Kulakovka"
"180","3","10","48","Лиман","Liman"
"180","3","10","49","Нариманов","Narimanov"
"180","3","10","47","Началово","Nachalovo"
"180","3","10","48","Оля","Olya"
"180","3","10","49","Пригородный","Prigorodnii"
"180","3","10","47","Садовый","Sadovii"
"180","3","10","43","Сеитовка","Seitovka"
"180","3","10","49","Солянка","Solyanka"
"180","3","10","49","Старокучергановка","Starokucherganovka"
"180","3","10","49","Тинаки-2","Tinaki-2"
"180","3","10","45","Трубный","Trubnii"
"180","3","10","49","Трусово","Trusovo"
"180","3","10","47","Яксатово","Yaksatovo"
"180","3","10","43","Маячное","Mayachnoe"
"180","3","10","47","Болдинский","Boldinskii"
"180","3","10","47","Татарская Башмаковка","Tatarskaya Bashmakovka"
"180","3","10","47","Осыпной бугор","Osipnoi bugor"
"180","3","10","43","Верхний Бузан","Verkhnii Buzan"
"180","3","10","50","Енотаевка","Yenotaevka"
"180","3","10","47","Евпраксино","Yevpraksino"
"180","3","10","44","Каралат","Karalat"
"180","3","10","49","Рассвет","Rassvet"
"180","3","10","44","Станья","Stanya"
"180","3","10","49","Прикаспийский","Prikaspiiskii"
"180","3","10","46","Ямное","Yamnoe"
"180","3","10","47","Ассадулаево","Assadulaevo"
"180","3","10","46","Бахтемир","Bakhtemir"
"180","3","10","47","Новоначаловский","Novonachalovskii"
"180","3","10","43","Тальниковый","Talnikovii"
"180","3","10","46","Мумра","Mumra"
"180","3","10","47","Три Протока","Tri Protoka"
"180","3","10","44","Хмелевка","Khmelevka"
"180","3","10","45","Тумак","Tumak"
"180","3","10","46","Ново-Булгары","Novo-Bulgari"
"180","3","10","45","Тишково","Tishkovo"
"180","3","10","46","Сергино","Sergino"
"180","3","10","50","Волжский","Volzhskii"
"180","3","10","45","Сизый Бугор","Sizii Bugor"
"180","3","10","43","Малый Арал","Malii Aral"
"180","3","10","47","Кирпичного Завода №1","Kirpichnogo Zavoda №1"
"180","3","10","44","Самосделка","Samosdelka"
"180","3","10","46","Оранжереи","Oranzherei"
"180","3","10","47","Килинчи","Kilinchi"
"180","3","10","47","Растопуловка","Rastopulovka"
"180","3","10","46","Сергиевка","Sergievka"
"180","3","10","49","Биштюбинка","Bishtyubinka"
"180","3","10","49","Мирный","Mirnii"
"180","3","10","43","Джанай","Dzhanai"
"180","3","10","43","Бузан-Пристань","Buzan-Pristan"
"180","3","10","46","Ниновка","Ninovka"
"180","3","10","45","Ахтерек","Akhterek"
"180","3","10","45","Зеленга","Zelenga"
"180","3","10","44","Никольское","Nikolskoe"
"180","3","10","44","Моряков","Moryakov"
"180","3","10","44","Полдневое","Poldnevoe"
"180","3","10","43","Забузан","Zabuzan"
"180","3","10","43","Степной","Stepnoi"
"180","3","10","44","Иванчуг","Ivanchug"
"180","3","10","49","Новокучергановка","Novokucherganovka"
"180","3","10","47","Фунтово-1","Funtovo-1"
"180","3","10","47","Водяновка","Vodyanovka"
"180","3","10","44","Азовский","Azovskii"
"180","3","10","43","Новоурусовка","Novourusovka"
"180","3","10","43","Алча","Alcha"
"180","3","10","44","Увары","Uvari"
"180","3","10","46","Боркино","Borkino"
"180","2","11","51","Арзамас","Arzamas"
"180","3","11","52","Шатки","Shatki"
"180","3","11","53","Лукоянов","Lukoyanov"
"180","3","11","54","Ардатов","Ardatov"
"180","3","11","54","Мухтолово","Mukhtolovo"
"180","3","11","52","Лесогорск","Lesogorsk"
"180","3","11","55","Перевоз","Perevoz"
"180","3","11","51","Морозовка","Morozovka"
"180","3","11","56","Дальнее Константиново","Dalnee Konstantinovo"
"180","3","11","51","Выездное","Viezdnoe"
"180","3","11","","Высокая Гора","Visokaya Gora"
"180","3","11","57","Вад","Vad"
"180","3","11","51","Бебяево","Bebyaevo"
"180","3","11","51","Новоселки","Novoselki"
"180","3","11","51","Балахониха","Balakhonikha"
"180","3","11","58","Гремячево","Gremyachevo"
"180","3","11","52","Светлогорск","Svetlogorsk"
"180","3","11","56","Суроватиха","Surovatikha"
"180","3","11","56","Лазазей","Lazazei"
"180","3","11","57","Дубенское","Dubenskoe"
"180","3","11","51","Кожино","Kozhino"
"180","3","11","54","Кужендеево","Kuzhendeevo"
"180","3","11","51","Ломовка","Lomovka"
"180","3","11","57","Новый Мир","Novii Mir"
"180","3","11","51","Веригино","Verigino"
"180","3","11","56","Сарлей","Sarlei"
"180","3","11","51","Сальниково","Salnikovo"
"180","3","11","56","Татарское","Tatarskoe"
"180","3","11","51","Степаново","Stepanovo"
"180","3","11","54","Стексово","Steksovo"
"180","3","11","51","Шатовка","Shatovka"
"180","3","11","51","Слизнево","Sliznevo"
"180","3","11","56","Румстиха","Rumstikha"
"180","3","11","57","Анненковский Карьер","Annenkovskii Karer"
"180","3","11","51","Селема","Selema"
"180","3","11","56","Тепелево","Tepelevo"
"180","3","11","56","Помра","Pomra"
"180","3","11","55","Ичалки","Ichalki"
"180","3","11","51","Криуша","Kriusha"
"180","3","11","51","Чернуха","Chernukha"
"180","3","11","51","Пешелань","Peshelan"
"180","3","11","56","Дубрава","Dubrava"
"180","3","11","51","Никольское","Nikolskoe"
"180","3","11","52","Силино","Silino"
"180","3","11","53","Кудеярово","Kudeyarovo"
"180","3","11","52","Архангельское","Arkhangelskoe"
"180","3","11","55","Им Дзержинского","Im Dzerzhinskogo"
"180","3","11","53","Поя","Poya"
"180","3","11","56","Дальнее Константиново-5","Dalnee Konstantinovo-5"
"180","3","11","51","Водоватово","Vodovatovo"
"180","3","11","55","Центральный","Tsentralnii"
"180","3","11","51","Мотовилово","Motovilovo"
"180","3","11","52","Неледино","Neledino"
"180","3","11","51","Чуварлейка","Chuvarleika"
"180","3","11","54","Кармалейка","Karmaleika"
"180","3","11","51","Березовка","Berezovka"
"180","3","11","57","Крутой Майдан","Krutoi Maidan"
"180","3","11","56","Малая Пица","Malaya Pitsa"
"180","3","11","57","Елховка","Yelkhovka"
"180","3","11","52","Смирново","Smirnovo"
"180","3","11","52","Кержемок","Kerzhemok"
"180","3","11","51","Каменка","Kamenka"
"180","3","11","55","Шпилево","Shpilevo"
"180","3","11","57","Ивашкино","Ivashkino"
"180","3","11","59","Смагино","Smagino"
"180","3","11","51","Хватовка","Khvatovka"
"180","3","11","51","Абрамово","Abramovo"
"180","3","11","51","Красное","Krasnoe"
"180","3","11","51","Замятино","Zamyatino"
"180","3","11","53","Ульяново","Ulyanovo"
"180","3","11","60","Верякуши","Veryakushi"
"180","2","12","","Барнаул","Barnaul"
"180","3","12","","Плодопитомник","Plodopitomnik"
"180","3","12","","Белоярск","Beloyarsk"
"180","3","12","","Бельмесево","Belmesevo"
"180","3","12","61","Бешенцево","Beshentsevo"
"180","3","12","","Борзовая Заимка","Borzovaya Zaimka"
"180","3","12","61","Боровиха","Borovikha"
"180","3","12","62","Комсомольский","Komsomolskii"
"180","3","12","63","Бураново","Buranovo"
"180","3","12","","Власиха","Vlasikha"
"180","3","12","64","Восход","Voskhod"
"180","3","12","","Гоньба","Gonba"
"180","3","12","","Спутник","Sputnik"
"180","3","12","65","Троицкое","Troitskoe"
"180","3","12","","Заринск","Zarinsk"
"180","3","12","62","Черемное","Cheremnoe"
"180","3","12","61","Фирсово","Firsovo"
"180","3","12","63","Калистратиха","Kalistratikha"
"180","3","12","63","Калманка","Kalmanka"
"180","3","12","66","Колпаково","Kolpakovo"
"180","3","12","63","Кубанка","Kubanka"
"180","3","12","","Куета","Kueta"
"180","3","12","","Лебяжье","Lebyazhe"
"180","3","12","63","Логовской","Logovskoi"
"180","3","12","64","Налобиха","Nalobikha"
"180","3","12","","Научный Городок","Nauchnii Gorodok"
"180","3","12","","Новоалтайск","Novoaltaisk"
"180","3","12","67","Новокопылово","Novokopilovo"
"180","3","12","67","Новоманошкино","Novomanoshkino"
"180","3","12","68","Озерки","Ozerki"
"180","3","12","62","Павловск","Pavlovsk"
"180","3","12","62","Шахи","Shakhi"
"180","3","12","61","Повалиха","Povalikha"
"180","3","12","64","Полковниково","Polkovnikovo"
"180","3","12","67","Смирново","Smirnovo"
"180","3","12","61","Березовка","Berezovka"
"180","3","12","","Лесной","Lesnoi"
"180","3","12","68","Тальменка","Talmenka"
"180","3","12","66","Топчиха","Topchikha"
"180","3","12","","Затон","Zaton"
"180","3","12","66","Чистюнька","Chistyunka"
"180","3","12","63","Шадрино","Shadrino"
"180","3","12","67","Шпагино","Shpagino"
"180","3","12","","Южный","Yuzhnii"
"180","3","12","","Новосиликатный","Novosilikatnii"
"180","3","12","61","Логовское","Logovskoe"
"180","3","12","","Казенная Заимка","Kazennaya Zaimka"
"180","3","12","64","Косиха","Kosikha"
"180","3","12","62","Новые Зори","Novie Zori"
"180","3","12","61","Зудилово","Zudilovo"
"180","3","12","61","Первомайское","Pervomaiskoe"
"180","3","12","61","Солнечное","Solnechnoe"
"180","3","12","63","Новороманово","Novoromanovo"
"180","3","12","62","Сибирские Огни","Sibirskie Ogni"
"180","3","12","68","Среднесибирский","Srednesibirskii"
"180","3","12","","Пригородный","Prigorodnii"
"180","3","12","","ЗАТО Сибирский","ZATO Sibirskii"
"180","3","12","62","Стуково","Stukovo"
"180","3","12","61","Бобровка","Bobrovka"
"180","3","12","64","Озеро-Красилово","Ozero-Krasilovo"
"180","3","12","61","Сорочий Лог","Sorochii Log"
"180","3","12","64","Овчинниково","Ovchinnikovo"
"180","3","12","61","Баюновские Ключи","Bayunovskie Klyuchi"
"180","3","12","61","Санниково","Sannikovo"
"180","3","12","","Центральный","Tsentralnii"
"180","3","12","62","Прутской","Prutskoi"
